1_F_COD_P,1_F_COD_M,ID_MUNICIPIO,ID_UNGS,ID_UTPMP,1_FECHAC,1_ENC_CARGA,1_ENC_REPP,2_PARTIDO,2_LOC,2_NBARRIO_OF,2_NBARRIO_A1,2_NBARRIO_A2,2_AÑO,2_SUP_HA,2_CANT_FLIA,2_TIPO_BARRIO,2_OBS_DUDOSOS,2_TIPO_DUD,2_JUD,2_DIREC,2_REF_BARRIO,UI1,UI1_NUM_PROV,UI1_NUM_DEF,UI1_NEXP,4_E_LIBRE,4_EQUIP_US-H,4_EQUIP_JI,4_EQUIP_EP,4_EQUIP_ES,4_EQUIP_COM,4_EQUIP_ZOOM,4_EQUIP_O,4_TP_COLE,4_TP_FFCC,4_TP_REM-COM,4_ISU_EEMI,4_ISU_EEMC,4_ISU_APUB,4_ISU_AC,4_ISU_AP,4_ISU_RC,4_ISU_EXC,4_ISU_GAS,4_ISU_PAV,4_ISU_CC,4_ISU_PLUV,4_ISU_RR,4_ORG_PART,4_CONT_REF_N,4_CONT_REF_T,4_SAMB_SPROB,4_SAMB_RE,4_SAMB_INUN,4_SAMB_TFERROV,4_SAMB_CSIR,4_SAMB_CIND,4_SAMB_SD,4_SITU_AMB_O,UI3_INF_URB,UI3_INF_URB_FECHA,UI3_CENSO,UI3_CENSO_FECHA,5_PROC_REG,5_ENC_LEG_D2225/95,5_ENC_LEG_D4686/96,5_ENC_LEG_D815/89,5_ENC_LEG_L243374,5_ENC_LEG_L23073,5_ENC_LEG_EXP,5_ENC_LEG_EXP_NUM,5_ENC_LEG_O,5_AI,5_AIPUB_IVIV,5_AIPUB_INF,5_AIPUB_EQUIP,5_ANT_IPUB_O,5_ORG_INAC,5_ORG_INAPROV,5_ORG_INAMUN,5_ORG_IPROG,5_ORG_IFECHA,UI4_PLANO,UI4_PFECHA,UI4_CIRC10,UI4_GEO_PART,UI4_GEO_NUM,UI4_GEO_AÑO,UI4_REG_LEG,UI4_REG_FOLIO,UI4_REG_FECHA,UI4_EPR,UI4_REG_14449,E_REV,Recorridos de la subsecretaría (fecha),OBSERVACIONES,ID_FOLIO,ESTADO
133,50,39,28,,41845,UNGS,sin dato,M. Argentinas,Grand Bourg N,Palpa y Hernandez,,,decada del 80,"0,41",30,Asentamiento precario,,,Sin dato,Palpa- hernandez- 11 de Septiembre- Ambrosetti,,Inscripción provisoria,,,,No,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura total,inexistente,Cobertura total,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Cobertura total,Cobertura total,Cobertura total,Cobertura total,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,Si,,,,,,,,regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono ampliado,1330050,Notificacion
133,51,1,,,41845,UNGS,sin dato,M. Argentinas,Grand Bourg N,Areguati & Batalla de Maipu,,,decada del 90,"0,35",10,Asentamiento precario,,,Sin dato,Batalla de Maipu- Areguati- Vernet- 9 de Marzo,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono ampliado,1330051,Notificacion
133,54,147-155-156-157-158,,1285,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,El callao,,,1983,"1,12",65,Asentamiento precario,,,Sin dato,Honduras- Valparaiso- Colombia- Falucho,,Inscripción provisoria,,,,Si,Dentro del barrio,Dentro del barrio,Próximo al barrio,Dentro del barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Distante > 1 km,Sin dato,Cobertura total,inexistente,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura parcial,Cobertura parcial,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,Si,,,,Si,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,se unificaron varios poligonos (54-55-56-59-127) y se amplio un sector,1330054,Notificacion
133,57,143,29,,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,Rosalia,,,1978,"1,02",50,Asentamiento precario,,,Sin dato,Panama- Batalla de Maipu- Batalla de Chacabuco- Vedia,,Inscripción provisoria,,,,No,Distante > 1 km,Próximo al barrio,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330057,Notificacion
133,58,159,,,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,Carumbe,,,decada del 90,"1,47",45,Asentamiento precario,,,Sin dato,Santa Teresa- Santa Elena- Los Aromos- Las Acacias,,Inscripción provisoria,,,,No,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,SI,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330058,Notificacion
133,61,154,,,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,Asamblea & Buenos Aires,,,decada del 90,"0,32",17,Asentamiento precario,,,Sin dato,Buenos Aires- Asamblea- Naciones Unidas- Trunvirato,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330061,Notificacion
133,63,126,,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Uspallata & America,,,decada del 90,"1,02",35,Asentamiento precario,,,Sin dato,America- Uspallata- Gomez- Segui,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura parcial,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,No,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,se agregaron algunas parcelas. Unido con el 62,1330063,Notificacion
133,64,127,25,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Ferroviario,,,1988,"0,54",60,Villa,,,Sin dato,Palacios- Ecuador- Uruguay- Mascardi,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330064,Notificacion
133,66,124,,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Uruguay & Hernandez,,,decada del 90 o anterior,"0,34",18,Villa,,,Sin dato,Uruguya- Hernandez-  ·Ecuador- Ambrosetti,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330066,Notificacion
133,67,128,,1606,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Guatemala & Combate de San Lorenzo,,,decada del 90 o anterior,"0,53",24,Otro,,Asentamiento consolidado,Sin dato,Guatemala- Uspallata_ Bolivia-Combate de San Lorenzo,,Inscripción provisoria,,,,No,Próximo al barrio,Distante > 1 km,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Cobertura parcial,Sin dato,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura total,Sin dato,Sin dato,Sin dato,si,No,No,No,No,No,No,No,No,,No,,Si,,,,,,,,regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,a foliar,,se unieron dos folios (67 y 68),1330067,Notificacion
133,70,137-139-140,24,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Peru & Paso de los Andes,,,decada del 90 o anterior,"4,64",90,Villa,,,Sin dato,Ecuador- Paso de los Patos- America- Batalla de Maipu,,Inscripción provisoria,,,,Si,Próximo al barrio,Distante > 1 km,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,Cobertura parcial,Sin dato,Sin dato,Cobertura total,inexistente,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura total,Sin dato,Sin dato,Sin dato,No,No,No,No,Si,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,Se unieron folios 69- 70- 138- 144,1330070,Notificacion
133,74,87,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Cabildo & Pedraza,,,decada del 90 o anterior,"0,44",24,Asentamiento precario,,,Sin dato,Pedraza- Lujan- Cabildo- Gurruchaga,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Próximo al barrio,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,Si,,,,,,,,regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330074,Notificacion
133,80,107,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Rawson y Matoso,,,decada del 90,"0,86",35,Villa,,,Sin dato,Pedraza- Libertador San Martin- Rawson- Matoso,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,No,No,No,No,Si,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono ampliado,1330080,Notificacion
133,103,100,,2035,41845,UNGS,sin dato,M. Argentinas,Pablo Nogues,Bella Flor 2,,,decada del 90 o anterior,"0,21",11,Villa,,,Sin dato,Cristophersen- Japón,,Inscripción provisoria,,,,No,Distante > 1 km,Distante > 1 km,Distante > 1 km,Distante > 1 km,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono ampliado,1330103,Notificacion
133,113,270,,,41845,UNGS,sin dato,M. Argentinas,Grand Bourg N,Matheu & Jose Hernandez,,,decada del 90,"0,25",21,Asentamiento precario,,,Sin dato,Matheu- Hernandez- Wilde- Quintana,,Inscripción provisoria,,,,Si,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura total,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono reducido,1330113,Notificacion
133,139,132- 133,27,1604,41845,UNGS,sin dato,M. Argentinas,Tierras altas,12 de Octubre & Buenos Aires,,,1988,"0,53",24,Asentamiento precario,,,Sin dato,Buenos Aires- Quintana- Viena- Hernandez,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura total,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,"se unieron folios 139 y 141. ademas, ampliado",1330139,Notificacion
133,143,141,,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Ecuador & Benito Lynch,,,decada del 90 o anterior,"0,25",15,Asentamiento precario,,,Sin dato,Benito Lynch - Ecuador,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Distante > 1 km,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Cobertura parcial,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330143,Notificacion
133,152,3-167-40,,2037,41845,UNGS,sin dato,M. Argentinas,Grand Bourg S,Santa Monica,Bouchard,,2006,"0,89",38,Otro,,Villa/Asentamiento,Sin dato,Bouchard- A. Brown- Palacios- Arroyo,,Inscripción provisoria,,,,Si,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,No,No,No,No,Si,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,se unificaron folios 152-150 y 114,1330152,Notificacion
133,153,151,,,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,Naciones Unidad & Lafinur,,,decada del 90,"0,25",11,Asentamiento precario,,,Sin dato,Naciones Unidad- Lafnur- Viena,,Inscripción provisoria,,,,No,Distante > 1 km,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura total,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330153,Notificacion
133,154,134,20,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Santa Elena ,,,decada del 90 o anterior,"2,1",110,Villa,,,Sin dato,Paso de los Patos- Siria - Guatemala- FCGMB,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,inexistente,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Sin dato,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,no,No,No,Si,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330154,Notificacion
133,159,2,,,41954,SSTUV,sin dato,M. Argentinas,Grand Bourg,Ventura Coll & Charcas,,,2003,"5,45",127,Villa,,,Sin dato,11 de Septiembre- Quintana- Agrelo- Triunvirato,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,poligono ampliado,1330159,Notificacion
133,160,70-71-72-73-105,12,1242,41954,SSTUV,sin dato,M. Argentinas,Sordeaux,La Canchita,,,decada del 90,"1,88",23,Villa,,,Sin dato,Remedios de Escalada- Nicolas Repetto- Arroyo Basualdo- Rosario,,Inscripción provisoria,,,,Si,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Próximo al barrio,Sin dato,Cobertura parcial,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,No,No,No,Si,Si,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,"se unieron folios 8, 9, 10,  76-77-78-52",1330160,Notificacion
133,161,13-29-30-38-44-148 y sin id,08-31-32,,41954,SSTUV,sin dato,M. Argentinas,Tortuguitas,Estados Unidos & Hiroshima,,,decada del 90,"11,3",190,Otro,,Villa/Asentamiento,Sin dato,Haiti- Bolivia- Tokio- Pitagoras,,Inscripción provisoria,,,,No,Próximo al barrio,Distante > 1 km,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Distante > 1 km,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Cobertura parcial,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,No,No,No,No,Si,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,se unieron folios 40-41-42-43-53-148-149,1330161,Notificacion
133,162,,,,41954,SSTUV,sin dato,M. Argentinas,Pablo Nogues,Padre Stoppler & Hiroshima,,,2001,"0,79",31,Villa,,,Sin dato,Padre Stoppler- Hiroshima- Conjunto Habitacional,,Inscripción provisoria,,,,No,Distante > 1 km,Próximo al barrio,Próximo al barrio,Distante > 1 km,Sin dato,Sin dato,Sin dato,Próximo al barrio,Próximo al barrio,Sin dato,inexistente,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,nuevo,1330162,Notificacion
133,60,98,,,41845,UNGS,sin dato,M. Argentinas,Tortuguitas,Haiti & Paso de Los Andes,,,1988,0,45,Asentamiento precario,,,Sin dato,Maipu- Chacabuco- Canada- Colombia,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Distante > 1 km,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,Cobertura parcial,Sin dato,Sin dato,Cobertura parcial,Cobertura parcial,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,Si,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,ampliado,1330060,Notificacion
133,97,52,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Israel & Gral Savio,,,decada del 90 o anterior,0,20,Villa,,,Sin dato,sin dato,,Inscripción provisoria,,,,No,Próximo al barrio,Próximo al barrio,Próximo al barrio,Próximo al barrio,Sin dato,Sin dato,Sin dato,Próximo al barrio,Distante > 1 km,Sin dato,inexistente,Sin dato,Sin dato,inexistente,Cobertura total,inexistente,Cobertura total,inexistente,inexistente,inexistente,inexistente,Sin dato,Sin dato,Sin dato,Sin dato,,,,,,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a foliar,,sin cambios,1330097,Notificacion
133,15,,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Ficha 53,,,decada del 90 o anterior,0,16,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330015,No corresponde inscripcion
133,16,,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Ficha 59,,,decada del 90 o anterior,0,17,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330016,No corresponde inscripcion
133,17,,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Ficha 47,,,decada del 90 o anterior,0,10,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330017,No corresponde inscripcion
133,19,,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Ficha 48,,,decada del 90 o anterior,0,15,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330019,No corresponde inscripcion
133,20,,,,41845,UNGS,sin dato,M. Argentinas,Los Polvorines,Ficha 54,,,decada del 90 o anterior,0,12,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330020,No corresponde inscripcion
133,32,,,,41845,UNGS,sin dato,M. Argentinas,Pablo Nogues,Ficha 101,,,decada del 90 o anterior,0,45,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,regularizado por decreto 2210/80,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330032,No corresponde inscripcion
133,33,,,,41845,UNGS,sin dato,M. Argentinas,Pablo Nogues,Ficha 99,,,decada del 90 o anterior,0,13,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330033,No corresponde inscripcion
133,35,,,,41845,UNGS,sin dato,M. Argentinas,Pablo Nogues,Ficha 67,,,2008,0,12,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330035,No corresponde inscripcion
133,65,,,,41845,UNGS,sin dato,M. Argentinas,Tierras altas,Ficha 123,,,1978,0,11,Villa,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330065,No corresponde inscripcion
133,71,,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Ficha 204,,,decada del 90 o anterior,0,2,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330071,No corresponde inscripcion
133,72,,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Ficha 88,,,1973,0,2,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330072,No corresponde inscripcion
133,73,,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Ficha 86,,,1966,0,7,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330073,No corresponde inscripcion
133,75,,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Ficha 89,,,1983,0,9,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330075,No corresponde inscripcion
133,81,,,,41845,UNGS,sin dato,M. Argentinas,Sourdeaux,Ficha 108,,,1990,0,3,Asentamiento precario,,,Sin dato,sin dato,,No corresponde inscripción,,,,,,,,,,,,,,,Sin dato,,Sin dato,Sin dato,,Sin dato,,sin dato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no reune condiciones de inscripción,,menor a la unidad mínima,1330081,No corresponde inscripcion
