1_F_COD_P;1_F_COD_M;ID_MUNICIPIO;ID_UNGS;ID_UTPMP;1_FECHAC;1_ENC_CARGA;1_ENC_REPP;2_PARTIDO;2_LOC;2_NBARRIO_OF;2_NBARRIO_A1;2_NBARRIO_A2;2_AÑO;2_SUP_HA;2_CANT_FLIA;2_TIPO_BARRIO;2_OBS_DUDOSOS;2_TIPO_DUD;2_JUD;2_DIREC;2_REF_BARRIO;UI1;UI1_NUM_PROV;UI1_NUM_DEF;UI1_NEXP;4_E_LIBRE;4_EQUIP_US-H;4_EQUIP_JI;4_EQUIP_EP;4_EQUIP_ES;4_EQUIP_COM;4_EQUIP_ZOOM;4_EQUIP_O;4_TP_COLE;4_TP_FFCC;4_TP_REM-COM;4_ISU_EEMI;4_ISU_EEMC;4_ISU_APUB;4_ISU_AC;4_ISU_AP;4_ISU_RC;4_ISU_EXC;4_ISU_GAS;4_ISU_PAV;4_ISU_CC;4_ISU_PLUV;4_ISU_RR;4_ORG_PART;4_CONT_REF_N;4_CONT_REF_T;4_SAMB_SPROB;4_SAMB_RE;4_SAMB_INUN;4_SAMB_TFERROV;4_SAMB_CSIR;4_SAMB_CIND;4_SAMB_SD;4_SITU_AMB_O;UI3_INF_URB;UI3_INF_URB_FECHA;UI3_CENSO;UI3_CENSO_FECHA;5_PROC_REG;5_ENC_LEG_D2225/95;5_ENC_LEG_D4686/96;5_ENC_LEG_D815/89;5_ENC_LEG_L243374;5_ENC_LEG_L23073;5_ENC_LEG_EXP;5_ENC_LEG_EXP_NUM;5_ENC_LEG_O;5_AI;5_AIPUB_IVIV;5_AIPUB_INF;5_AIPUB_EQUIP;5_ANT_IPUB_O;5_ORG_INAC;5_ORG_INAPROV;5_ORG_INAMUN;5_ORG_IPROG;5_ORG_IFECHA;UI4_PLANO;UI4_PFECHA;UI4_CIRC10;UI4_GEO_PART;UI4_GEO_NUM;UI4_GEO_AÑO;UI4_REG_LEG;UI4_REG_FOLIO;UI4_REG_FECHA;UI4_EPR;UI4_REG_14449;E_REV;Recorridos de la subsecretaría (fecha);OBSERVACIONES;ID_FOLIO;ESTADO
133;0033;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Pablo Nogues;Ficha 99;;;decada del 90 o anterior;0,00;13;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330033;No corresponde inscripcion
133;0035;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Pablo Nogues;Ficha 67;;;2008;0,00;12;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330035;No corresponde inscripcion
133;0065;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tierras altas;Ficha 123;;;1978;0,00;11;Villa;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330065;No corresponde inscripcion
133;0071;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 204;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330071;No corresponde inscripcion
133;0072;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 88;;;1973;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330072;No corresponde inscripcion
133;0073;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 86;;;1966;0,00;7;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330073;No corresponde inscripcion
133;0075;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 89;;;1983;0,00;9;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330075;No corresponde inscripcion
133;0081;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 108;;;1990;0,00;3;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330081;No corresponde inscripcion
133;0082;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 109;;;1995;0,00;3;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330082;No corresponde inscripcion
133;0083;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 110;;;decada del 90 o anterior;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330083;No corresponde inscripcion
133;0084;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Los Botelleros (Ficha 111);;;1978;0,00;9;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330084;No corresponde inscripcion
133;0085;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Sourdeaux;Ficha 112;;;decada del 90 o anterior;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330085;No corresponde inscripcion
133;0086;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 78;;;1960;0,00;3;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330086;No corresponde inscripcion
133;0087;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 74;;;1986;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330087;No corresponde inscripcion
133;0088;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 284;;;0;0,00;Sin dato;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330088;No corresponde inscripcion
133;0089;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 79;;;0;0,00;5;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;SI;;;;;;;;Decreto 2210/80;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330089;No corresponde inscripcion
133;0090;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 80;;;0;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330090;No corresponde inscripcion
133;0091;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 81;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330091;No corresponde inscripcion
133;0092;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 82;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330092;No corresponde inscripcion
133;0093;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Villa de Mayo;Ficha 83;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;SI;;;;;;;;Decreto 2210/80;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330093;No corresponde inscripcion
133;0095;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 55;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330095;No corresponde inscripcion
133;0096;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 51;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330096;No corresponde inscripcion
133;0098;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 57;;;decada del 90 o anterior;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330098;No corresponde inscripcion
133;0099;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 49;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330099;No corresponde inscripcion
133;0100;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 61;;;decada del 90 o anterior;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330100;No corresponde inscripcion
133;0101;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Los Polvorines;Ficha 63;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;SI;;;;Si;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330101;No corresponde inscripcion
133;0102;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Pablo Nogues;Ficha 92;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330102;No corresponde inscripcion
133;0104;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Pablo Nogues;Ficha 122;;;decada del 90 o anterior;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330104;No corresponde inscripcion
133;0105;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Pablo Nogues;Ficha 144;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330105;No corresponde inscripcion
133;0106;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Área de Promoción;Ficha 64;;;;0,00;8;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330106;No corresponde inscripcion
133;0107;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Área de Promoción;Ficha 66;;;2008;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330107;No corresponde inscripcion
133;0108;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Área de Promoción;Ficha 68;;;2008;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330108;No corresponde inscripcion
133;0111;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 26;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330111;No corresponde inscripcion
133;0112;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 22;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;Si;;;;;;;;Decreto 2210/80;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330112;No corresponde inscripcion
133;0116;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 25;;;decada del 90 o anterior;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330116;No corresponde inscripcion
133;0117;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 24;;;decada del 90 o anterior;0,00;8;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330117;No corresponde inscripcion
133;0118;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 6;;;decada del 90 o anterior;0,00;8;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330118;No corresponde inscripcion
133;0120;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 9;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330120;No corresponde inscripcion
133;0121;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 10;;;decada del 90 o anterior;0,00;8;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330121;No corresponde inscripcion
133;0122;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 15;;;decada del 90 o anterior;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330122;No corresponde inscripcion
133;0123;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 17;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330123;No corresponde inscripcion
133;0124;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 166;;;decada del 90 o anterior;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330124;No corresponde inscripcion
133;0125;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Grand Bourg N;Ficha 5;;;decada del 90 o anterior;0,00;5;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330125;No corresponde inscripcion
133;0128;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 152;;;decada del 90 o anterior;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330128;No corresponde inscripcion
133;0129;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 153;;;decada del 90 o anterior;0,00;7;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;Si;;;;;;;;Decreto 2210/80;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330129;No corresponde inscripcion
133;0130;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 146;;;1988;0,00;9;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330130;No corresponde inscripcion
133;0131;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 150;;;decada del 90 o anterior;0,00;2;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330131;No corresponde inscripcion
133;0132;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 145;;;decada del 90 o anterior;0,00;4;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330132;No corresponde inscripcion
133;0133;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 165;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330133;No corresponde inscripcion
133;0134;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 163;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330134;No corresponde inscripcion
133;0135;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 164;;;0;0,00;1;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330135;No corresponde inscripcion
133;0136;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 161;;;0;0,00;5;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330136;No corresponde inscripcion
133;0137;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tortuguitas;Ficha 160;;;1992;0,00;5;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330137;No corresponde inscripcion
133;0140;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tierras altas;Ficha 130;;;decada del 90 o anterior;0,00;5;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330140;No corresponde inscripcion
133;0142;;;;25/07/2014;UNGS;sin dato;M. Argentinas;Tierras altas;Ficha 131;;;decada del 90 o anterior;0,00;6;Asentamiento precario;;;Sin dato;sin dato;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;menor a la unidad mínima;1330142;No corresponde inscripcion
